human,female,42,athletic,professor,false,,
human,female,15,average,NONE,false,,
location:24.4426 N;98.5967 E;legal,true,,,,,,
animal,female,13,overweight,,,wallaby,false
human,male,16,athletic,NONE,false,,
human,male,1,average,NONE,false,,
human,female,36,overweight,doctor,false,,
human,female,90,overweight,NONE,false,,
animal,male,12,overweight,,,koala,false
location:33.4455 N;157.2094 W;legal,,,,,,,
human,female,32,athletic,professor,false,,
human,male,80,overweight,NONE,false,,
human,female,60,average,athletic,false,,
location:69.4296 N;85.2695 E;legal,,,,,,,
human,male,51,average,professor,false,,
human,male,99,athletic,NONE,false,,
animal,male,3,average,,,dingo,false
human,male,70,overweight,NONE,false,,
animal,male,14,overweight,,,puppy,false
animal,female,1,overweight,,,dingo,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:65.5822 S;21.8232 E;legal,,,,,,,
animal,female,1,average,,,wallaby,false
location:17.2873 S;135.3423 W;trespassing,true,,,,,,
animal,female,7,overweight,,,dingo,false
human,male,51,overweight,none,false,,
human,female,29,athletic,student,false,,
human,male,69,average,NONE,false,,
animal,female,5,average,,,lion,false
location:54.5440 S;65.0502 W;legal,,,,,,,
animal,male,10,athletic,,,cat,true
animal,male,7,overweight,,,cat,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:87.9989 N;51.4684 W;legal,true,,,,,,
animal,female,12,overweight,,,dingo,true
human,female,33,overweight,athletic,false,,
location:26.9960 S;54.6451 W;trespassing,,,,,,,
human,female,69,athletic,NONE,false,,
human,female,93,overweight,NONE,false,,
location:0.9013 S;41.5570 E;trespassing,,,,,,,
animal,female,8,overweight,,,cat,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:58.1508 N;86.5760 E;legal,true,,,,,,
human,female,44,average,doctor,false,,
human,female,76,overweight,NONE,false,,
animal,female,4,athletic,,,puppy,true
animal,male,2,overweight,,,platypus,false
animal,female,9,athletic,,,koala,true
animal,female,1,average,,,puppy,false
human,female,76,average,NONE,false,,
location:21.0111 S;131.0613 W;trespassing,,,,,,,
animal,male,2,overweight,,,dingo,false
animal,female,14,average,,,puppy,true
animal,male,11,overweight,,,platypus,false
human,male,72,athletic,NONE,false,,
human,male,61,athletic,unemployed,false,,
location:24.3764 S;145.1469 W;trespassing,,,,,,,
animal,male,7,average,,,wallaby,false
human,female,55,athletic,professor,false,,
animal,male,11,average,,,snake,false
human,female,98,athletic,NONE,false,,
human,male,47,overweight,none,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:86.1067 S;165.4198 W;legal,true,,,,,,
human,female,67,overweight,professor,false,,
animal,female,5,athletic,,,lion,false
human,male,44,overweight,student,false,,
animal,female,9,average,,,cat,true
location:26.0675 N;165.5730 W;legal,,,,,,,
animal,female,3,average,,,puppy,false
human,female,73,overweight,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:18.3853 N;12.8038 W;legal,true,,,,,,
human,male,9,average,NONE,false,,
human,female,61,average,athletic,false,,
human,female,2,athletic,NONE,false,,
location:38.6041 N;117.4460 W;trespassing,,,,,,,
animal,male,7,average,,,platypus,true
animal,female,11,overweight,,,cat,false
animal,male,13,average,,,lion,true
human,male,54,overweight,none,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:38.6859 N;118.6050 E;trespassing,,,,,,,
animal,female,5,overweight,,,snake,true
animal,female,0,athletic,,,dog,false
animal,female,8,athletic,,,snake,true
animal,female,0,overweight,,,koala,true
location:70.4904 S;155.0688 E;legal,true,,,,,,
human,male,70,overweight,NONE,false,,
animal,female,4,athletic,,,wallaby,true
human,male,89,overweight,NONE,false,,
animal,female,10,athletic,,,koala,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:40.2169 S;74.0585 E;legal,,,,,,,
animal,male,3,overweight,,,dog,true
human,female,57,average,doctor,false,,
animal,male,7,average,,,wallaby,true
location:5.5860 S;7.0807 E;trespassing,,,,,,,
animal,female,13,athletic,,,dog,false
animal,male,2,overweight,,,cat,false
animal,female,9,athletic,,,koala,true
animal,male,13,overweight,,,platypus,true
location:49.5644 S;131.2499 W;trespassing,,,,,,,
animal,male,1,athletic,,,koala,false
animal,female,0,athletic,,,snake,true
animal,female,9,overweight,,,snake,true
human,female,12,average,NONE,false,,
animal,female,4,overweight,,,dog,false
location:74.2240 N;126.1300 E;legal,true,,,,,,
animal,female,8,average,,,platypus,true
animal,male,13,overweight,,,dingo,false
animal,male,10,average,,,platypus,true
human,female,54,overweight,homeless,false,,
human,female,25,overweight,criminal,false,,
human,female,83,overweight,NONE,false,,
human,male,75,overweight,NONE,false,,
location:45.1876 N;140.9311 E;legal,,,,,,,
animal,female,2,athletic,,,lion,true
animal,female,3,overweight,,,dingo,false
animal,female,0,overweight,,,dog,false
animal,female,1,athletic,,,lion,false
animal,female,2,average,,,wallaby,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:66.3845 N;54.8079 W;trespassing,true,,,,,,
human,female,31,average,ceo,false,,
human,male,30,athletic,student,false,,
animal,female,1,athletic,,,dingo,false
animal,male,2,athletic,,,cat,false
animal,male,13,overweight,,,dog,false
location:70.7369 N;0.8787 W;legal,,,,,,,
animal,male,4,average,,,cat,false
animal,female,9,athletic,,,koala,true
human,male,13,athletic,NONE,false,,
location:20.8879 N;98.8234 E;trespassing,,,,,,,
animal,male,12,average,,,cat,true
human,female,77,athletic,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:46.6145 S;38.5434 W;legal,true,,,,,,
human,male,63,athletic,ceo,false,,
human,female,27,athletic,homeless,false,,
animal,male,6,overweight,,,lion,true
human,male,63,athletic,professor,false,,
human,female,28,athletic,athletic,false,,
animal,female,2,athletic,,,cat,true
human,male,92,overweight,NONE,false,,
location:45.0742 S;39.7823 W;trespassing,,,,,,,
human,female,8,overweight,NONE,false,,
animal,female,11,athletic,,,dog,false
location:56.2694 S;36.1333 E;trespassing,,,,,,,
human,female,96,average,NONE,false,,
animal,female,6,athletic,,,wallaby,true
human,female,12,average,NONE,false,,
animal,male,8,average,,,dingo,true
human,male,62,athletic,homeless,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:54.5939 S;91.4535 E;legal,,,,,,,
animal,female,7,average,,,koala,true
animal,male,13,athletic,,,dog,false
animal,male,14,overweight,,,platypus,false
human,male,42,athletic,doctor,false,,
location:24.1670 S;67.6173 E;legal,true,,,,,,
human,female,8,average,NONE,false,,
human,male,81,athletic,NONE,false,,
human,male,45,average,criminal,false,,
animal,male,1,average,,,snake,true
human,female,61,overweight,doctor,false,,
animal,female,12,athletic,,,puppy,true
human,female,62,overweight,professor,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:57.4740 N;49.7407 E;legal,true,,,,,,
animal,male,13,average,,,platypus,false
human,male,90,athletic,NONE,false,,
human,male,5,athletic,NONE,false,,
animal,female,9,average,,,wallaby,true
animal,female,1,overweight,,,dingo,true
animal,female,9,overweight,,,wallaby,true
location:22.9155 S;50.3545 E;trespassing,,,,,,,
animal,male,7,average,,,cat,false
human,female,77,overweight,NONE,false,,
animal,male,9,overweight,,,lion,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:73.7938 S;24.3554 W;trespassing,,,,,,,
human,male,58,average,ceo,false,,
human,male,83,average,NONE,false,,
location:51.2782 S;19.6058 E;legal,true,,,,,,
human,male,8,average,NONE,false,,
human,male,97,average,NONE,false,,
human,male,71,average,NONE,false,,
animal,female,1,average,,,puppy,true
animal,male,12,athletic,,,lion,true
human,male,24,athletic,criminal,false,,
location:59.6637 N;98.7602 E;legal,,,,,,,
animal,male,11,athletic,,,snake,true
animal,male,10,average,,,snake,false
animal,female,12,overweight,,,lion,true
human,female,58,overweight,student,false,,
animal,female,7,athletic,,,puppy,false
human,male,8,average,NONE,false,,
human,female,45,average,criminal,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:60.7429 S;165.3498 E;legal,,,,,,,
animal,male,14,overweight,,,cat,false
location:85.2681 S;71.7248 W;trespassing,,,,,,,
animal,female,2,athletic,,,lion,false
animal,female,14,athletic,,,cat,false
location:37.9337 N;24.5736 E;legal,,,,,,,
animal,female,5,athletic,,,dog,false
animal,female,7,average,,,platypus,true
location:49.3579 S;34.3918 W;legal,,,,,,,
animal,male,10,overweight,,,koala,true
location:6.4780 N;68.0848 W;legal,true,,,,,,
human,female,40,average,homeless,false,,
human,female,78,average,NONE,false,,
animal,female,5,overweight,,,lion,false
animal,male,0,average,,,cat,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:59.7310 N;154.4062 W;trespassing,,,,,,,
human,female,67,athletic,criminal,false,,
location:34.2964 N;123.3534 W;trespassing,true,,,,,,
animal,female,14,overweight,,,platypus,false
animal,male,1,athletic,,,snake,false
animal,female,9,athletic,,,platypus,false
animal,female,4,average,,,lion,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:78.2959 N;168.5156 E;trespassing,true,,,,,,
human,male,15,athletic,NONE,false,,
human,female,92,overweight,NONE,false,,
animal,male,13,athletic,,,dog,true
human,male,95,athletic,NONE,false,,
animal,female,1,average,,,wallaby,false
human,female,80,athletic,NONE,false,,
animal,male,6,overweight,,,wallaby,false
location:39.9888 S;36.1336 E;trespassing,,,,,,,
human,female,55,athletic,doctor,false,,
human,male,36,average,ceo,false,,
animal,female,8,overweight,,,dog,true
human,male,94,athletic,NONE,false,,
animal,female,10,athletic,,,snake,false
human,male,58,athletic,doctor,false,,
animal,male,1,average,,,platypus,true
location:61.8979 S;1.4385 W;legal,,,,,,,
human,female,48,overweight,unemployed,false,,
animal,male,11,average,,,wallaby,true
human,female,3,average,NONE,false,,
location:18.1804 N;58.9994 E;trespassing,,,,,,,
animal,male,12,athletic,,,lion,false
animal,male,12,average,,,platypus,false
human,female,44,average,ceo,false,,
animal,female,5,average,,,cat,true
animal,male,1,athletic,,,lion,true
location:34.6195 N;54.4851 E;trespassing,,,,,,,
human,female,24,average,criminal,false,,
animal,male,4,overweight,,,dingo,true
human,male,11,overweight,NONE,false,,
human,female,55,athletic,student,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:76.8442 N;125.7209 E;trespassing,,,,,,,
human,male,21,athletic,none,false,,
location:8.6618 N;164.3151 W;legal,,,,,,,
human,female,36,overweight,doctor,false,,
location:68.7309 S;124.1865 E;legal,true,,,,,,
human,male,96,athletic,NONE,false,,
human,female,67,athletic,ceo,false,,
human,female,13,athletic,NONE,false,,
human,female,97,average,NONE,false,,
location:65.8315 N;160.0569 E;legal,,,,,,,
animal,female,4,athletic,,,dingo,false
human,male,88,overweight,NONE,false,,
human,male,19,overweight,none,false,,
animal,female,8,overweight,,,puppy,false
animal,female,4,average,,,koala,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:21.1443 S;164.2549 W;legal,,,,,,,
human,female,22,overweight,criminal,false,,
animal,male,3,athletic,,,dingo,false
human,female,49,overweight,criminal,false,,
location:36.0729 S;23.5443 W;legal,,,,,,,
animal,male,4,athletic,,,platypus,false
human,female,86,athletic,NONE,false,,
human,female,43,average,homeless,false,,
location:20.6525 S;35.3725 W;trespassing,true,,,,,,
human,female,52,athletic,criminal,false,,
human,female,93,average,NONE,false,,
animal,male,7,overweight,,,cat,true
human,female,23,average,criminal,false,,
animal,female,10,overweight,,,wallaby,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:84.7422 N;130.7367 W;trespassing,,,,,,,
animal,male,0,overweight,,,koala,true
human,female,70,athletic,NONE,false,,
human,female,32,average,criminal,false,,
human,female,52,overweight,ceo,false,,
location:62.9658 S;49.0271 W;trespassing,,,,,,,
human,female,29,athletic,criminal,false,,
human,female,82,overweight,NONE,false,,
animal,female,11,overweight,,,snake,true
location:66.3746 N;68.5381 W;trespassing,,,,,,,
animal,male,12,athletic,,,koala,true
human,female,87,overweight,NONE,false,,
location:22.3257 S;107.4822 E;trespassing,true,,,,,,
animal,female,13,athletic,,,koala,false
human,male,3,average,NONE,false,,
human,male,50,athletic,doctor,false,,
animal,female,13,average,,,snake,true
human,male,55,average,athletic,false,,
human,female,57,overweight,doctor,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:70.4387 N;155.7443 E;trespassing,,,,,,,
animal,male,13,athletic,,,dingo,true
human,male,69,average,NONE,false,,
animal,female,13,average,,,koala,false
animal,female,2,overweight,,,dingo,false
human,male,37,athletic,unemployed,false,,
animal,female,1,overweight,,,dingo,true
location:14.4652 S;83.7548 W;legal,,,,,,,
animal,male,5,average,,,koala,true
location:67.6038 N;28.3892 E;legal,true,,,,,,
animal,male,2,athletic,,,cat,false
human,male,8,overweight,NONE,false,,
animal,male,10,athletic,,,koala,true
human,male,3,average,NONE,false,,
animal,male,7,average,,,snake,false
human,male,12,overweight,NONE,false,,
animal,male,3,overweight,,,puppy,false
location:22.9152 S;8.8409 E;trespassing,,,,,,,
animal,female,5,athletic,,,snake,true
human,male,82,average,NONE,false,,
animal,female,2,athletic,,,wallaby,true
location:83.6329 S;11.3175 E;trespassing,,,,,,,
animal,female,2,athletic,,,snake,true
animal,female,5,athletic,,,wallaby,true
human,female,1,overweight,NONE,false,,
animal,male,5,athletic,,,dingo,false
animal,female,6,average,,,platypus,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:28.9234 N;158.4431 W;legal,,,,,,,
human,female,8,overweight,NONE,false,,
animal,male,0,athletic,,,lion,false
animal,male,11,overweight,,,dog,true
animal,female,5,average,,,dog,false
location:1.6766 S;31.0970 W;legal,,,,,,,
animal,male,6,overweight,,,lion,false
location:61.2968 S;166.2048 E;legal,true,,,,,,
animal,male,7,average,,,wallaby,false
human,female,52,average,student,false,,
human,female,46,average,professor,false,,
human,male,18,athletic,doctor,false,,
human,male,33,average,criminal,false,,
human,female,2,athletic,NONE,false,,
location:0.7833 N;133.9819 E;trespassing,,,,,,,
human,female,47,average,ceo,false,,
animal,male,11,average,,,dingo,false
human,male,11,overweight,NONE,false,,
animal,female,14,overweight,,,dog,true
animal,male,5,overweight,,,cat,false

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:22.8335 S;109.9274 E;legal,,,,,,,
animal,male,1,average,,,dingo,true
animal,female,9,athletic,,,snake,true
animal,female,9,athletic,,,koala,false
location:16.9781 N;72.3719 W;trespassing,true,,,,,,
animal,male,4,overweight,,,lion,false
human,female,62,athletic,athletic,false,,
human,male,98,average,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:57.0587 S;59.4938 W;legal,true,,,,,,
human,female,15,athletic,NONE,false,,
human,male,92,athletic,NONE,false,,
human,female,40,average,none,false,,
location:68.9618 S;38.6465 W;trespassing,,,,,,,
human,female,78,overweight,NONE,false,,
human,female,79,athletic,NONE,false,,
animal,female,4,athletic,,,koala,false
animal,male,3,athletic,,,dingo,false
human,female,7,overweight,NONE,false,,
animal,male,13,overweight,,,puppy,true
location:66.1401 N;69.9326 W;legal,,,,,,,
human,female,34,athletic,homeless,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:meteorite,Simulation,,,,,,
location:70.0020 N;103.8472 W;legal,true,,,,,,
human,female,69,overweight,NONE,false,,
human,male,82,average,NONE,false,,
animal,female,14,overweight,,,cat,true
human,male,79,athletic,NONE,false,,
animal,male,1,athletic,,,puppy,true
animal,female,7,overweight,,,platypus,true
human,male,27,athletic,homeless,false,,
location:14.2373 S;111.4229 W;legal,,,,,,,
animal,male,6,average,,,snake,false
animal,male,12,overweight,,,puppy,true
animal,male,11,overweight,,,dog,false
animal,male,4,overweight,,,dingo,false
human,female,99,overweight,NONE,false,,
animal,male,1,overweight,,,lion,true
human,male,24,average,ceo,false,,
location:20.7582 N;90.9345 E;trespassing,,,,,,,
human,female,74,average,NONE,false,,
human,male,92,athletic,NONE,false,,
animal,male,11,overweight,,,dingo,true
animal,female,2,overweight,,,snake,true
animal,female,10,overweight,,,platypus,true
human,female,95,average,NONE,false,,
animal,female,0,athletic,,,lion,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:61.1345 N;11.4541 E;legal,,,,,,,
animal,male,0,average,,,wallaby,false
location:25.1889 N;81.1721 W;legal,,,,,,,
animal,female,8,average,,,koala,true
human,female,83,overweight,NONE,false,,
human,male,99,overweight,NONE,false,,
human,female,95,overweight,NONE,false,,
location:36.7136 S;1.3023 E;trespassing,true,,,,,,
human,female,61,overweight,criminal,false,,
human,male,0,athletic,NONE,false,,
human,female,30,average,doctor,false,,
human,male,98,athletic,NONE,false,,
animal,female,10,average,,,koala,true
human,male,35,overweight,none,false,,
human,female,99,average,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:65.7808 S;129.4870 W;trespassing,,,,,,,
human,female,82,athletic,NONE,false,,
animal,male,0,overweight,,,koala,true
animal,male,10,overweight,,,dog,false
location:46.1219 N;117.5551 W;trespassing,,,,,,,
animal,female,3,athletic,,,lion,true
animal,female,9,average,,,lion,false
location:12.4385 N;32.4476 W;legal,true,,,,,,
animal,female,3,athletic,,,lion,false
animal,male,9,athletic,,,snake,true
human,female,19,overweight,criminal,false,,
animal,female,2,average,,,lion,true
animal,female,3,overweight,,,dog,false
human,male,94,athletic,NONE,false,,
human,female,64,athletic,student,false,,
location:27.2908 N;76.4615 W;trespassing,,,,,,,
animal,female,6,overweight,,,dingo,false
animal,female,11,overweight,,,lion,false
animal,male,9,average,,,dingo,false
animal,male,5,athletic,,,snake,true
location:80.2240 N;164.8695 E;trespassing,,,,,,,
animal,female,0,athletic,,,snake,true
animal,male,2,average,,,wallaby,false
animal,male,5,average,,,koala,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:29.1640 N;19.9490 W;trespassing,,,,,,,
animal,female,1,average,,,cat,true
human,female,68,athletic,ceo,false,,
location:7.8352 N;85.6682 E;legal,,,,,,,
human,female,84,overweight,NONE,false,,
human,male,49,athletic,doctor,false,,
location:29.1873 N;56.2561 W;trespassing,true,,,,,,
human,female,52,overweight,doctor,false,,
animal,female,4,athletic,,,dingo,false
human,male,12,average,NONE,false,,
human,female,26,average,none,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:earthquake,Simulation,,,,,,
location:2.2250 N;85.6845 E;trespassing,,,,,,,
animal,male,5,overweight,,,koala,true
location:20.3051 N;171.2684 E;trespassing,true,,,,,,
human,female,40,average,athletic,false,,
human,male,39,average,unemployed,false,,
human,male,63,athletic,professor,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:22.0411 N;178.0074 W;trespassing,true,,,,,,
animal,male,8,average,,,snake,true
animal,female,14,overweight,,,cat,false
human,male,16,overweight,NONE,false,,
human,male,34,overweight,athletic,false,,
location:6.4570 N;144.4183 E;trespassing,,,,,,,
human,female,25,overweight,student,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:82.3104 N;88.9000 E;trespassing,,,,,,,
animal,male,5,athletic,,,dog,true
animal,female,13,athletic,,,puppy,false
location:36.1725 S;147.9923 W;legal,true,,,,,,
human,female,96,athletic,NONE,false,,
human,male,9,overweight,NONE,false,,
animal,female,0,average,,,wallaby,false
human,male,56,athletic,athletic,false,,
animal,female,9,average,,,snake,false
animal,female,11,average,,,puppy,false
location:30.7566 S;53.9732 E;trespassing,,,,,,,
animal,female,7,overweight,,,snake,true
human,male,77,overweight,NONE,false,,
human,female,65,athletic,athletic,false,,
animal,male,14,overweight,,,koala,true
human,male,20,overweight,professor,false,,
human,female,47,overweight,criminal,false,,
location:15.0196 N;101.8416 W;legal,,,,,,,
animal,female,5,athletic,,,dingo,false
human,female,98,average,NONE,false,,
animal,female,4,average,,,dingo,false
human,male,82,overweight,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:55.6781 N;14.3441 W;legal,true,,,,,,
human,female,30,average,homeless,false,,
animal,female,7,overweight,,,wallaby,false
human,male,69,athletic,NONE,false,,
human,male,0,overweight,NONE,false,,
human,female,20,average,doctor,false,,
animal,female,6,athletic,,,dog,false
human,male,86,athletic,NONE,false,,
location:2.1916 S;154.7950 E;trespassing,,,,,,,
animal,female,0,overweight,,,wallaby,true
human,female,73,athletic,NONE,false,,
animal,male,3,average,,,lion,true

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:bushfire,Simulation,,,,,,
location:44.2960 N;128.0465 W;trespassing,,,,,,,
animal,female,9,overweight,,,dog,false
human,male,38,overweight,none,false,,
location:53.5564 N;15.0977 W;trespassing,true,,,,,,
animal,female,11,average,,,puppy,true
human,female,13,athletic,NONE,false,,
animal,male,4,athletic,,,wallaby,true
animal,male,8,overweight,,,dingo,false
animal,female,10,average,,,puppy,true
animal,male,6,average,,,dingo,true
human,male,33,athletic,homeless,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:80.8435 S;108.1426 E;legal,,,,,,,
animal,female,6,average,,,koala,true
location:85.3201 N;31.2674 E;legal,true,,,,,,
animal,male,4,average,,,platypus,true
human,female,21,average,none,false,,
animal,male,13,athletic,,,snake,false
human,female,51,athletic,homeless,false,,
animal,female,5,overweight,,,dingo,true
human,female,92,athletic,NONE,false,,
human,male,52,athletic,ceo,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:cyclone,Simulation,,,,,,
location:13.9410 S;106.6510 W;legal,,,,,,,
human,female,79,athletic,NONE,false,,
location:63.1765 N;162.2872 W;legal,,,,,,,
animal,male,10,overweight,,,cat,false
animal,female,14,overweight,,,wallaby,true
location:7.9605 S;80.2768 E;trespassing,,,,,,,
human,female,82,average,NONE,false,,
animal,female,12,average,,,lion,false
animal,male,9,overweight,,,lion,false
animal,male,3,overweight,,,platypus,true
animal,male,12,overweight,,,puppy,true
location:53.4690 S;91.3834 W;trespassing,true,,,,,,
human,male,7,average,NONE,false,,
human,female,83,athletic,NONE,false,,
human,female,79,average,NONE,false,,
human,male,9,average,NONE,false,,
human,male,14,athletic,NONE,false,,
human,male,85,average,NONE,false,,

Time: 2023-06-14 05:07:19
gender,age,bodyType,profession,pregnant,species,isPet
scenario:flood,Simulation,,,,,,
location:75.0096 S;130.9355 E;legal,true,,,,,,
animal,male,2,average,,,koala,true
human,female,57,athletic,doctor,false,,
animal,female,0,average,,,lion,true
human,female,35,average,student,false,,
animal,male,10,overweight,,,platypus,false
animal,female,0,athletic,,,puppy,true
location:42.7740 N;32.7372 E;legal,,,,,,,
animal,female,0,athletic,,,dog,true
animal,female,12,overweight,,,snake,false
human,male,53,athletic,doctor,false,,
